"";"KID";"API_NUMBER";"LATITUDE";"LONGITUDE";"well_type"
"10368";1034969998;"15-195-20651-0001";39,0987706;-99,8080505;"swd"
"10369";1034970000;"15-195-20695-0001";38,9694892;-99,6720883;"swd"
"10370";1034970002;"15-195-20860-0001";38,9912;-99,6482143;"swd"
"10371";1034970004;"15-195-20876-0001";39,0980724;-99,9914641;"swd"
"10373";1034970008;"15-195-21105-0001";39,0107894;-99,6250365;"swd"
"10374";1034970012;"15-195-21265-0001";39,0590188;-99,768814;"swd"
"10375";1034970030;"15-195-30120-0001";38,9945099;-99,7938716;"swd"
"10376";1034970032;"15-195-30145-0001";38,8023899;-99,6389377;"swd"
"10377";1034970130;"15-205-26746";37,6134915;-95,6151881;"swd"
"10378";1034970132;"15-205-26747";37,5881634;-95,6500572;"swd"
"10379";1034970534;"15-207-01402";37,9297485;-95,65601;"swd"
"10380";1034970624;"15-207-01449";37,9790865;-95,5524806;"swd"
"10381";1034970775;"15-147-20273-0001";39,62143;-99,6136815;"swd"
"10382";1034970785;"15-087-20335-0001";39,3314204;-95,248401;"swd"
"10383";1034970788;"15-103-20272-0001";39,3401336;-95,0567474;"swd"
"10384";1034974507;"15-163-01160-0001";39,2296656;-99,4549406;"swd"
"10385";1034974509;"15-163-20422-0001";39,2609805;-99,5971387;"swd"
"10386";1034974516;"15-103-21238-0001";39,219582;-94,9328532;"swd"
"10387";1034974518;"15-065-21371-0001";39,22508;-100,0970309;"swd"
"10388";1034974533;"15-163-20107-0001";39,1879289;-99,4782352;"swd"
"10389";1034974581;"15-051-24196-0001";38,9649171;-99,1995221;"swd"
"10390";1034974715;"15-167-21356-0001";38,9051952;-99,0227855;"swd"
"10391";1034974872;"15-167-22257-0001";38,8234885;-98,6117765;"swd"
"10392";1034974879;"15-051-24787-0001";38,8049579;-99,2985249;"swd"
"10393";1034974896;"15-091-22854-0001";38,790408;-94,7224436;"swd"
"10394";1034974905;"15-167-21243-0001";38,7141036;-98,6093259;"swd"
"10395";1035081245;"15-051-01716-0001";39,0732987;-99,3137459;"swd"
"10396";1035118311;"15-003-24334";38,1076824;-95,3542106;"swd"
"10397";1035118365;"15-009-14447-0001";38,3323982;-98,515147;"swd"
"10398";1035118367;"15-009-19098";38,3738374;-98,6189205;"swd"
"10399";1035118369;"15-009-19098-0001";38,3738374;-98,6189205;"swd"
"10400";1035118375;"15-009-20850-0001";38,6644692;-98,5246276;"swd"
"10401";1035118393;"15-009-24964";38,5754746;-98,5014829;"swd"
"10402";1035118437;"15-015-19572";37,7982722;-96,9583045;"swd"
"10403";1035118439;"15-015-19572-0001";37,7982722;-96,9583045;"swd"
"10404";1035118461;"15-015-19578";37,8035885;-96,960823;"swd"
"10405";1035118463;"15-015-19578-0001";37,80363;-96,96072;"swd"
"10406";1035118465;"15-015-21847-0001";37,7801982;-97,1514745;"swd"
"10407";1035118469;"15-015-23488-0001";37,8043;-96,9565;"swd"
"10408";1035118497;"15-025-10078-0001";37,03294;-99,6518086;"swd"
"10409";1035118513;"15-031-20949-0001";38,1195713;-95,6494046;"swd"
"10410";1035118523;"15-031-22233";38,1862898;-95,9199942;"swd"
"10411";1035118563;"15-033-21120-0001";37,2750139;-99,2236173;"swd"
"10412";1035118669;"15-051-04384-0001";39,019058;-99,0585367;"swd"
"10413";1035118673;"15-051-05159-0001";38,8603365;-99,1984428;"swd"
"10414";1035118675;"15-051-06531-0001";39,0226136;-99,0602811;"swd"
"10415";1035118679;"15-051-19124";38,8247465;-99,2243098;"swd"
"10416";1035118689;"15-051-23171-0001";38,86132;-99,17396;"swd"
"10417";1035118693;"15-051-23559-0001";38,9206051;-99,2200356;"swd"
"10418";1035118771;"15-063-20708-0001";38,8574278;-100,3575466;"swd"
"10419";1035118777;"15-065-03107-0001";39,28242;-99,7141066;"swd"
"10420";1035118815;"15-073-19502";38,1149585;-96,0452505;"swd"
"10421";1035118817;"15-073-19502-0001";38,1149585;-96,0452505;"swd"
"10422";1035118827;"15-077-20494-0001";37,3124521;-98,2631933;"swd"
"10423";1035118829;"15-077-20827-0001";37,11051;-98,1559;"swd"
"10424";1035118831;"15-077-20827-0002";37,110461;-98,155572;"swd"
"10425";1035118849;"15-079-19006-0001";38,15847;-97,4736245;"swd"
"10426";1035118865;"15-087-20120-0002";39,280114;-95,1939915;"swd"
"10427";1035118971;"15-099-24022";37,2816029;-95,3924842;"swd"
"10428";1035118989;"15-101-20340-0001";38,3958042;-100,488364;"swd"
"10429";1035119027;"15-113-02214-0002";38,5600069;-97,6972196;"swd"
"10430";1035119047;"15-113-05617-0002";38,37622;-97,5039;"swd"
"10431";1035119073;"15-115-19116";38,368129;-97,0702552;"swd"
"10432";1035119075;"15-115-19116-0001";38,36815;-97,0702;"swd"
"10433";1035119087;"15-121-22163-0001";38,5782186;-94,9917941;"swd"
"10434";1035119135;"15-125-01280-0001";37,0747098;-95,7234811;"swd"
"10435";1035119143;"15-125-22460-0001";37,1223418;-95,8764134;"swd"
"10436";1035119243;"15-127-00184-0001";38,720074;-96,3654187;"swd"
"10437";1035119383;"15-155-01485-0002";38,0039465;-97,741806;"swd"
"10438";1035119397;"15-155-20830-0001";38,0075647;-97,7464218;"swd"
"10439";1035119423;"15-159-02774-0001";38,3048558;-98,4069987;"swd"
"10440";1035119453;"15-163-19260-0001";39,2133398;-99,5177413;"swd"
"10441";1035119461;"15-163-23473-0001";39,2030816;-99,5819777;"swd"
"10442";1035119477;"15-163-30032-0001";39,2603085;-99,3986543;"swd"
"10443";1035119479;"15-163-30032-0002";39,2603085;-99,3986543;"swd"
"10444";1035119481;"15-165-20635-0001";38,36048;-99,57064;"swd"
"10445";1035119483;"15-165-20635-0002";38,3604852;-99,5702715;"swd"
"10446";1035119491;"15-165-21799";38,4568447;-99,2518167;"swd"
"10447";1035119519;"15-167-21101-0001";38,9302782;-98,922986;"swd"
"10448";1035119525;"15-167-23372";38,7004363;-98,8206866;"swd"
"10449";1035119547;"15-169-00433-0001";38,7990699;-97,5655346;"swd"
"10450";1035119557;"15-169-20232-0001";38,7421;-97,50365;"swd"
"10451";1035119561;"15-171-20639";38,6032288;-100,8848447;"swd"
"10452";1035119571;"15-173-01001-0001";37,532611;-97,5166529;"swd"
"10453";1035119573;"15-173-01011-0001";37,5304317;-97,5223477;"swd"
"10454";1035119575;"15-173-01011-0002";37,5304317;-97,5223477;"swd"
"10455";1035119587;"15-175-00064-0001";37,2407655;-101,0199345;"swd"
"10456";1035119619;"15-185-20580-0001";38,2314863;-98,8448798;"swd"
"10457";1035119645;"15-189-22542";37,15632;-101,30109;"swd"
"10458";1035119667;"15-191-21114-0001";37,07595;-97,23021;"swd"
"10459";1035119673;"15-191-22046-0002";37,0324971;-97,3040036;"swd"
"10460";1035119693;"15-191-22481";37,3119329;-97,6497178;"swd"
"10461";1035119697;"15-191-43059-0001";37,4523492;-97,5448667;"swd"
"10462";1035119699;"15-191-43059-0002";37,45227;-97,54526;"swd"
"10463";1035119701;"15-195-01393-0001";38,9674878;-99,7156621;"swd"
"10464";1035119703;"15-195-01423-0001";38,9908851;-99,6227311;"swd"
"10465";1035119707;"15-195-20184-0001";38,7330453;-100,1151799;"swd"
"10466";1035119709;"15-195-20836-0001";39,0527514;-99,7410415;"swd"
"10467";1035119711;"15-195-20938-0001";38,994799;-99,6970764;"swd"
"10468";1035119713;"15-195-21041-0001";39,0529695;-99,7228924;"swd"
"10469";1035119735;"15-195-30092-0001";38,7310921;-99,7155026;"swd"
"10470";1035119869;"15-205-26868";37,4614292;-95,8627956;"swd"
"10471";1035119875;"15-205-26871";37,6467194;-95,6795078;"swd"
"10473";1035120137;"15-207-01607-0001";37,8499179;-95,8971456;"swd"
"10474";1035120143;"15-207-19953-0001";38,0030169;-95,6417419;"swd"
"10475";1035120145;"15-207-19953-0002";38,0030169;-95,6417419;"swd"
"10476";1035179707;"15-121-91103";38,4553279;-94,8950419;"swd"
"10477";1035181193;"15-077-00120-0001";37,014859;-97,863398;"swd"
"10478";1035181212;"15-009-60014-0001";38,3698964;-98,716367;"swd"
"10479";1035181213;"15-009-12456";38,2637948;-98,604853;"swd"
"10480";1035181214;"15-155-20067-0001";38,0002964;-97,7624823;"swd"
"10481";1035181215;"15-155-01485-0001";38,0039465;-97,741806;"swd"
"10482";1035181243;"15-167-91080";38,8745201;-99,0161601;"swd"
"10484";1035181372;"15-145-90096";38,2794502;-99,0642806;"swd"
"10485";1035181696;"15-173-01027-0001";37,8041076;-97,3772813;"swd"
"10486";1035181700;"15-159-00254-0001";38,50115;-98,04301;"swd"
"10487";1035731342;"15-195-00302-0002";38,929613;-99,628297;"swd"
"10488";1035850774;"15-195-00114-0001";38,7283642;-99,6911562;"swd"
"10489";1035850972;"15-051-21577-0001";39,1172263;-99,1286599;"swd"
"10490";1035851448;"15-051-20086-0001";39,1213559;-99,4704718;"swd"
"10491";1035851792;"15-073-90557";38,1669413;-96,3489585;"swd"
"10492";1035939813;"15-051-05807-0001";39,0790195;-99,2003404;"swd"
"10493";1035939918;"15-051-01668-0001";39,0753575;-99,1864219;"swd"
"10494";1035940033;"15-001-02120";37,7875691;-95,4657258;"swd"
"10495";1035940045;"15-001-02126";37,7850138;-95,4475934;"swd"
"10496";1035940525;"15-007-22840-0001";37,3537483;-98,5690086;"swd"
"10497";1035940527;"15-007-23024-0001";37,2117746;-98,4223453;"swd"
"10498";1035940581;"15-009-19102";38,6397185;-98,5639974;"swd"
"10499";1035940601;"15-009-24976";38,3090662;-98,6951359;"swd"
"10500";1035940621;"15-015-20155-0001";37,6905725;-96,6196338;"swd"
"10501";1035940623;"15-015-20212-0001";37,6346806;-96,7647134;"swd"
"10502";1035940629;"15-015-20842-0001";37,7674471;-96,6541477;"swd"
"10503";1035940633;"15-015-21471-0001";37,61216;-97,00965;"swd"
"10504";1035940635;"15-015-21566-0001";37,5577243;-96,9704826;"swd"
"10505";1035940637;"15-015-21576-0001";37,6657771;-96,999819;"swd"
"10506";1035940641;"15-015-23393-0001";37,8066;-97,14808;"swd"
"10507";1035940679;"15-019-26746";37,0372478;-96,1548893;"swd"
"10508";1035940683;"15-019-26748";37,0535731;-96,1484245;"swd"
"10509";1035940717;"15-025-21377";37,3766848;-99,7158248;"swd"
"10510";1035940729;"15-031-19054";38,0835613;-95,6496368;"swd"
"10511";1035940737;"15-033-21477";37,29837;-99,1085;"swd"
"10512";1035940745;"15-035-00832-0001";37,30809;-96,82141;"swd"
"10513";1035940749;"15-035-01423-0001";37,3080598;-96,8077093;"swd"
"10514";1035940783;"15-047-20031-0001";37,7500605;-99,3566318;"swd"
"10515";1035940787;"15-047-20031-0003";37,7500609;-99,356671;"swd"
"10516";1035940803;"15-051-06470-0001";39,1021495;-99,2701917;"swd"
"10517";1035940837;"15-051-25563";39,1179937;-99,2689327;"swd"
"10518";1035940875;"15-055-10176-0002";38,1461535;-100,9370796;"swd"
"10519";1035940877;"15-055-10176-0003";38,1462172;-100,9369059;"swd"
"10520";1035940879;"15-055-21770-0001";37,8258457;-100,7932165;"swd"
"10521";1035940971;"15-065-01087-0001";39,2346855;-99,858413;"swd"
"10522";1035940973;"15-065-01087-0002";39,2347314;-99,8580204;"swd"
"10523";1035941029;"15-073-19504";38,0528568;-96,4034338;"swd"
"10524";1035941031;"15-073-19504-0001";38,0528568;-96,4034338;"swd"
"10525";1035941033;"15-073-19504-0002";38,0526179;-96,4034317;"swd"
"10526";1035941039;"15-075-01002-0001";38,1334452;-101,7822569;"swd"
"10527";1035941045;"15-077-21562";37,2121027;-98,2045399;"swd"
"10528";1035941047;"15-079-00053-0001";38,1068653;-97,5162036;"swd"
"10529";1035941049;"15-079-00053-0002";38,106865;-97,5161784;"swd"
"10530";1035941053;"15-079-34780";38,1730503;-97,6701868;"swd"
"10531";1035941073;"15-093-21306-0002";38,0122471;-101,1379208;"swd"
"10532";1035941089;"15-095-10066-0001";37,6978962;-98,08443;"swd"
"10534";1035941441;"15-113-00549-0001";38,2182402;-97,4457569;"swd"
"10535";1035941449;"15-113-05734-0001";38,3742431;-97,4646097;"swd"
"10536";1035941451;"15-113-20752-0001";38,3689924;-97,4796209;"swd"
"10537";1035941453;"15-113-21231-0001";38,5047522;-97,4664762;"swd"
"10538";1035941461;"15-115-19117-0001";38,14355;-97,01337;"swd"
"10539";1035941973;"15-125-31192";37,1755169;-95,5570592;"swd"
"10540";1035941979;"15-125-31195";37,1318963;-95,9102775;"swd"
"10541";1035942015;"15-127-19001-0001";38,632035;-96,8392073;"swd"
"10542";1035942017;"15-127-19001-0002";38,63204;-96,83923;"swd"
"10543";1035942199;"15-135-24538";38,3650745;-99,6221129;"swd"
"10544";1035942203;"15-135-24540";38,6873436;-100,2073187;"swd"
"10545";1035942219;"15-145-01008-0001";38,1137138;-98,961791;"swd"
"10546";1035942239;"15-155-02014-0001";38,05172;-98,10365;"swd"
"10547";1035942241;"15-155-02090-0001";37,774775;-97,9510697;"swd"
"10548";1035942243;"15-155-19043";37,96388;-98,2188;"swd"
"10549";1035942249;"15-155-20430-0001";37,8701227;-98,2997121;"swd"
"10550";1035942251;"15-155-20430-0002";37,8701227;-98,2997121;"swd"
"10551";1035942253;"15-155-20542-0002";37,84544;-97,79557;"swd"
"10552";1035942255;"15-155-20627-0001";37,9940677;-97,7670562;"swd"
"10554";1035942273;"15-159-01779-0001";38,5105628;-98,1882653;"swd"
"10555";1035942279;"15-159-05447-0001";38,2292752;-98,0699725;"swd"
"10556";1035942283;"15-159-19187-0001";38,2759896;-97,9274307;"swd"
"10557";1035942305;"15-163-02241-0001";39,2716811;-99,4220594;"swd"
"10558";1035942331;"15-167-03322-0001";38,7522277;-98,7890414;"swd"
"10559";1035942373;"15-167-19206-0001";38,8701476;-98,9017925;"swd"
"10560";1035942383;"15-167-19210";39,0542596;-99,013234;"swd"
"10561";1035942387;"15-167-19211";39,0483753;-99,013121;"swd"
"10562";1035942405;"15-167-19216";38,8560996;-98,866314;"swd"
"10563";1035942409;"15-167-19217-0001";38,8535483;-98,8670729;"swd"
"10564";1035942441;"15-167-39752";39,0584068;-99,009459;"swd"
"10565";1035942463;"15-173-00467-0001";37,5906019;-97,3644131;"swd"
"10567";1035942533;"15-173-03269-0001";37,5906898;-97,355314;"swd"
"10568";1035942597;"15-173-03321-0001";37,5833296;-97,3666983;"swd"
"10569";1035942623;"15-173-19030";37,5324389;-97,5309453;"swd"
"10570";1035942631;"15-175-20132-0001";37,217782;-100,898017;"swd"
"10571";1035942731;"15-191-10417-0001";37,2620784;-97,2346599;"swd"
"10572";1035942745;"15-191-10594-0001";37,4269348;-97,4434963;"swd"
"10573";1035942765;"15-195-01120-0001";38,9606187;-99,7162855;"swd"
"10574";1035942767;"15-195-20002-0001";38,7346161;-99,6367871;"swd"
"10575";1035942769;"15-195-20576-0001";39,093222;-99,7510938;"swd"
"10576";1035942771;"15-195-20611-0001";39,0913304;-99,7463244;"swd"
"10577";1035942777;"15-195-20793-0001";39,1310513;-100,0299117;"swd"
"10578";1035942779;"15-195-20992-0001";39,0314907;-99,7373252;"swd"
"10579";1035942781;"15-195-21034-0001";39,0089406;-99,6133005;"swd"
"10580";1035942785;"15-195-21839-0001";38,9304619;-99,6224506;"swd"
"10581";1035942815;"15-205-24052-0001";37,5392058;-95,7632467;"swd"
"10582";1035942903;"15-205-26943";37,5156835;-95,6880388;"swd"
"10583";1035943071;"15-207-01676";37,7480182;-95,9583716;"swd"
"10584";1035943101;"15-207-01691";37,7834652;-95,8313402;"swd"
"10585";1035943115;"15-207-01698";37,7861251;-95,8346813;"swd"
"10586";1035943211;"15-207-01747";37,8165717;-95,7348964;"swd"
"10587";1035943431;"15-207-01857";37,7371811;-95,66909;"swd"
"10588";1035943445;"15-207-01864";37,7422934;-95,6696507;"swd"
"10589";1035943599;"15-207-01941";38,0077694;-95,904671;"swd"
"10590";1035943649;"15-207-21023-0001";37,7417949;-95,9506404;"swd"
"10591";1035943655;"15-207-21366-0001";37,9566212;-95,7109631;"swd"
"10592";1035943657;"15-207-21366-0002";37,9566212;-95,7109631;"swd"
"10593";1035943675;"15-207-24703-0001";37,8222364;-95,8486314;"swd"
"10594";1035948072;"15-077-21299-0001";37,1277855;-97,9184969;"swd"
"10595";1036003053;"15-155-20176-0001";37,9679592;-97,7785467;"swd"
"10596";1036003795;"15-173-03267-0001";37,5906439;-97,3598577;"swd"
"10597";1036003796;"15-173-20558-0001";37,5516803;-97,3597945;"swd"
"10598";1036004479;"15-073-23043-0001";38,1273741;-96,3371627;"swd"
"10599";1036040037;"15-003-24364";38,125003;-95,3172587;"swd"
"10600";1036040067;"15-007-23067";37,3416359;-98,5109693;"swd"
"10601";1036040081;"15-009-19107-0001";38,3295874;-98,5116568;"swd"
"10602";1036040083;"15-009-19107-0002";38,3291664;-98,5117347;"swd"
"10603";1036040191;"15-015-21270-0001";38,00505;-96,87175;"swd"
"10604";1036040193;"15-015-21486-0001";37,81127;-96,96985;"swd"
"10605";1036040195;"15-015-21669-0001";37,83124;-96,95374;"swd"
"10606";1036040203;"15-015-22605-0001";37,60596;-97,03006;"swd"
"10607";1036040377;"15-035-01773-0001";37,005044;-96,6774155;"swd"
"10608";1036040491;"15-035-23273-0002";37,26075;-96,93485;"swd"
"10609";1036040539;"15-049-20618-0001";37,4043956;-96,2446091;"swd"
"10610";1036040563;"15-051-04990-0001";38,9536659;-99,0470261;"swd"
"10611";1036040593;"15-051-19135";38,9676506;-99,0401905;"swd"
"10612";1036040621;"15-053-01381";38,56254;-98,36499;"swd"
"10613";1036040627;"15-053-20853-0001";38,62208;-98,40461;"swd"
"10614";1036040719;"15-073-19505";37,896562;-96,4218515;"swd"
"10615";1036040721;"15-073-19505-0001";37,896562;-96,4218515;"swd"
"10616";1036040739;"15-077-30005-0001";37,383349;-98,032825;"swd"
"10617";1036040741;"15-077-30005-0002";37,3829638;-98,0351646;"swd"
"10618";1036040787;"15-095-20685-0002";37,3948311;-98,0653574;"swd"
"10619";1036040797;"15-095-22059";37,38746;-98,0659;"swd"
"10620";1036041479;"15-113-00416-0001";38,3463651;-97,5451025;"swd"
"10621";1036041517;"15-125-01318";37,1447063;-95,6729502;"swd"
"10622";1036041519;"15-125-23443-0001";37,1388365;-95,6838318;"swd"
"10623";1036041551;"15-125-31223";37,173537;-95,8731382;"swd"
"10624";1036041559;"15-125-31227";37,2018685;-95,7826127;"swd"
"10625";1036041561;"15-125-31228";37,0635364;-95,9105381;"swd"
"10626";1036041563;"15-125-31229";37,174077;-95,8187319;"swd"
"10627";1036041611;"15-135-19030";38,3658426;-99,6707525;"swd"
"10628";1036041613;"15-135-19030-0001";38,3657928;-99,6709197;"swd"
"10629";1036041663;"15-155-20612-0001";37,97552;-97,79678;"swd"
"10630";1036041667;"15-155-21023-0001";37,9976428;-97,7670725;"swd"
"10631";1036041681;"15-159-20874-0001";38,37162;-98,33816;"swd"
"10632";1036041707;"15-163-23557";39,18874;-99,479635;"swd"
"10633";1036041717;"15-165-21803";38,4514465;-99,2451574;"swd"
"10634";1036041723;"15-167-01657-0001";38,9699962;-99,0329058;"swd"
"10635";1036041725;"15-167-03827-0001";38,7668285;-98,6480241;"swd"
"10636";1036041729;"15-167-04511-0001";38,9608551;-99,0333096;"swd"
"10637";1036041761;"15-167-22308-0001";38,9771865;-99,0330472;"swd"
"10638";1036041775;"15-169-00406-0001";38,84801;-97,56058;"swd"
"10639";1036041813;"15-185-20765-0001";38,16827;-98,53345;"swd"
"10640";1036041855;"15-193-20358-0001";39,1397498;-100,8292022;"swd"
"10641";1036041857;"15-195-00788-0001";38,9844898;-99,6112131;"swd"
"10642";1036041865;"15-195-20325-0001";38,9442164;-99,711323;"swd"
"10643";1036041869;"15-195-20534-0001";39,1019664;-99,7738384;"swd"
"10644";1036041887;"15-195-20959-0001";38,7464516;-99,7811091;"swd"
"10645";1036041891;"15-195-21199-0001";39,0445555;-99,7136773;"swd"
"10646";1036041893;"15-195-21414-0001";38,7274564;-99,8971356;"swd"
"10647";1036041895;"15-195-21464-0001";38,8852916;-99,5953448;"swd"
"10648";1036041897;"15-195-21499-0100";38,7427043;-99,9062815;"swd"
"10649";1036041901;"15-195-22388";38,8013165;-99,6842953;"swd"
"10650";1036061333;"15-073-01015-0001";38,1419412;-96,1647758;"swd"
"10651";1036117161;"15-073-20904-0001";38,1168646;-96,1765792;"swd"
"10652";1036117182;"15-073-90887";38,0920065;-96,2217314;"swd"
"10653";1036117184;"15-073-90377";38,0892277;-96,2129793;"swd"
"10654";1036117672;"15-051-05962";39,0715482;-99,2097087;"swd"
"10655";1036117733;"15-051-70910-0001";39,0641434;-99,2305937;"swd"
"10656";1036118315;"15-159-03668-0002";38,308796;-97,939106;"swd"
"10657";1036118326;"15-095-00091-0002";37,4328446;-98,0727737;"swd"
"10658";1036118759;"15-053-90007";38,57078;-98,2705622;"swd"
"10659";1036118760;"15-053-90008";38,5761501;-98,2798148;"swd"
"10660";1036118761;"15-053-90009";38,5239313;-98,2035411;"swd"
"10662";1036118763;"15-053-90013";38,5761501;-98,2798148;"swd"
"10663";1036118764;"15-053-90014";38,6487255;-98,4292471;"swd"
"10664";1036118765;"15-053-90015";38,5418865;-98,2984573;"swd"
"10665";1036118766;"15-053-90016";38,5562367;-98,2821548;"swd"
"10666";1036118767;"15-053-90017";38,5239209;-98,1895755;"swd"
"10667";1036118768;"15-053-90019";38,570819;-98,2867905;"swd"
"10668";1036118769;"15-053-90020";38,6486873;-98,4222868;"swd"
"10669";1036118826;"15-053-90141";38,6415794;-98,4477119;"swd"
"10670";1036118827;"15-053-90147";38,6470228;-98,4477291;"swd"
"10671";1036118828;"15-053-90149";38,5402231;-98,1966847;"swd"
"10672";1036118830;"15-053-90152";38,6796888;-98,4381953;"swd"
"10673";1036118832;"15-053-90158";38,5671522;-98,2705641;"swd"
"10674";1036118833;"15-053-90159";38,5761501;-98,2798148;"swd"
"10675";1036118834;"15-053-90162";38,6778925;-98,4750267;"swd"
"10676";1036118836;"15-053-90165";38,5979689;-98,4106328;"swd"
"10677";1036118837;"15-053-90166";38,5979689;-98,4106328;"swd"
"10678";1036118838;"15-053-90167";38,5472173;-98,4659178;"swd"
"10679";1036118839;"15-053-90169";38,5254907;-98,3354816;"swd"
