"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"351366";1033973118;"15-083-10314";38,1293787;-99,7315495;"swd"
"351385";1033973160;"15-099-23848";37,1519577;-95,3942547;"swd"
"351393";1033973176;"15-101-21911";38,5722629;-100,4410236;"swd"
"351402";1033973218;"15-115-19112";38,40705;-97,15197;"swd"
"351404";1033973226;"15-119-10150";37,1538829;-100,4155236;"swd"
"351471";1033973360;"15-121-01270";38,5872444;-94,9390813;"swd"
"351524";1033973468;"15-125-30002";37,1513964;-95,5601906;"swd"
"351543";1033973506;"15-125-30946";37,1107659;-95,7953599;"swd"
"351551";1033973522;"15-125-30954";37,34168;-95,8377779;"swd"
"351581";1033973582;"15-125-30984";37,3704003;-95,7565574;"swd"
"351646";1033973712;"15-133-26542";37,6039566;-95,4799376;"swd"
"351647";1033973714;"15-133-26543";37,5988342;-95,4161785;"swd"
"351694";1033973810;"15-151-20448";37,7055518;-98,7763871;"swd"
"351707";1033973844;"15-163-02652";39,3263589;-99,1001068;"swd"
"351708";1033973848;"15-163-02778";39,2843026;-99,1684262;"swd"
"351710";1033973852;"15-163-02979";39,358867;-99,1425168;"swd"
"351711";1033973854;"15-163-02981";39,3874194;-99,2409829;"swd"
"351713";1033973858;"15-163-03131";39,2897403;-99,1660694;"swd"
"351715";1033973862;"15-163-03161";39,3228138;-99,1106859;"swd"
"351726";1033973884;"15-163-19236";39,195659;-99,6001871;"swd"
"351744";1033973920;"15-163-19246";39,2915524;-99,1636923;"swd"
"351751";1033973938;"15-163-19253";39,3263589;-99,1001068;"swd"
"351753";1033973946;"15-163-20081";39,2223337;-99,4968832;"swd"
"351754";1033973948;"15-163-20124";39,3573792;-99,4003188;"swd"
"351758";1033973958;"15-163-21621";39,3908975;-99,2296704;"swd"
"351759";1033973960;"15-163-22229";39,385616;-99,2461244;"swd"
"351760";1033973962;"15-163-22230";39,38525;-99,24427;"swd"
"351761";1033973964;"15-163-22401";39,27872;-99,18758;"swd"
"351771";1033973984;"15-165-21512";38,6867467;-99,1535931;"swd"
"351797";1033974038;"15-171-20618";38,5737432;-100,7036945;"swd"
"351810";1033974106;"15-179-20648";39,4758171;-100,2935129;"swd"
"351845";1033974182;"15-195-00117";38,7119777;-99,765466;"swd"
"351846";1033974184;"15-195-00490";38,942628;-99,6862102;"swd"
"351847";1033974186;"15-195-00713";39,126807;-99,5950584;"swd"
"351850";1033974194;"15-195-01537";38,7815868;-99,6170925;"swd"
"351851";1033974196;"15-195-19014";38,9491177;-99,5997921;"swd"
"351865";1033974224;"15-195-30019";38,8949904;-99,6239564;"swd"
"351893";1033974280;"15-205-26358";37,4177255;-95,6584499;"swd"
"351941";1033974378;"15-207-19647";38,0349806;-95,8748824;"swd"
"351969";1033974473;"15-035-21247";37,10487;-97,11891;"swd"
"351996";1033974799;"15-035-20220";37,0608;-97,13581;"swd"
"352010";1033977969;"15-035-00261";37,093317;-96,9671843;"swd"
"352024";1033978010;"15-035-00635";37,0638819;-96,9077698;"swd"
"352026";1033978012;"15-035-90832";37,0445826;-96,8733068;"swd"
"352027";1033978013;"15-035-01750";37,0895291;-96,7241613;"swd"
"352036";1033978040;"15-035-22008";37,0732945;-96,7197636;"inj"
"352043";1033978047;"15-035-30389";37,0797476;-96,6947606;"inj"
"352054";1033978322;"15-015-90942";37,5245441;-96,6250851;"swd"
"352085";1034047333;"15-035-90498";37,0165662;-97,1429273;"swd"
"352088";1034047336;"15-035-00383";37,0336582;-96,9960949;"swd"
"352106";1034047515;"15-035-90608";37,0365822;-96,6122094;"swd"
"352108";1034047528;"15-035-01772";37,00651;-96,67924;"swd"
"352112";1034047535;"15-015-20932";37,8915;-97,05463;"swd"
"352119";1034047630;"15-015-91107";37,90548;-96,86354;"swd"
"352165";1034394346;"15-015-01026";37,82247;-97,05691;"swd"
"352167";1034394948;"15-015-20140";37,81481;-97,09484;"swd"
"352181";1034462269;"15-015-20860";37,78978;-96,93504;"swd"
"352210";1034465107;"15-035-90501";37,2522647;-96,9103257;"swd"
"352224";1034466558;"15-015-22728";37,8237283;-96,9148893;"swd"
"352272";1034468754;"15-009-01038";38,605944;-98,8126466;"swd"
"352273";1034468756;"15-009-01662";38,5949981;-98,8287849;"swd"
"352274";1034468760;"15-009-03308";38,6549172;-98,6241761;"swd"
"352280";1034468776;"15-009-23311";38,5159368;-98,8689827;"swd"
"352282";1034468780;"15-009-24527";38,5769881;-98,7349059;"swd"
"352311";1034468838;"15-015-00922";37,920407;-97,0225767;"swd"
"352313";1034468842;"15-015-23524";37,852;-96,87414;"swd"
"352351";1034468920;"15-033-21002";37,1317521;-99,016916;"swd"
"352355";1034468928;"15-035-01013";37,1695673;-96,7229801;"swd"
"352402";1034469028;"15-051-02400";39,0441766;-99,2446803;"swd"
"352405";1034469034;"15-051-02979";38,8702678;-99,2320787;"swd"
"352409";1034469042;"15-051-05196";38,7394964;-99,290416;"swd"
"352410";1034469044;"15-051-05915";39,07353;-99,19381;"swd"
"352412";1034469048;"15-051-06733";38,9555385;-99,2157491;"swd"
"352417";1034469064;"15-051-24481";38,8335668;-99,2667382;"swd"
"352423";1034469076;"15-051-30008";38,7340613;-99,2858615;"swd"
"352424";1034469080;"15-051-30414";38,8360481;-99,565598;"swd"
"352425";1034469082;"15-051-30664";38,7358743;-99,2858369;"swd"
"352428";1034469088;"15-053-01223";38,7087684;-98,4449006;"swd"
"352434";1034469100;"15-055-21912";38,0695755;-100,9579468;"swd"
"352698";1034469630;"15-063-21492";38,7995364;-100,5012414;"swd"
"352702";1034469638;"15-065-19096";39,3109546;-100,0352908;"swd"
"352704";1034469642;"15-065-22944";39,3673838;-99,8840297;"swd"
"352721";1034469676;"15-069-20279";37,5711652;-100,5997872;"swd"
"352734";1034469702;"15-073-23235";37,6102449;-96,2224026;"swd"
"352736";1034469706;"15-073-23438";37,6111564;-96,2203748;"swd"
"352760";1034469756;"15-093-21782";38,0173993;-101,3134226;"swd"
"352762";1034469760;"15-095-20284";37,685297;-97,8222065;"swd"
"352770";1034469778;"15-095-30011";37,44856;-98,0336;"swd"
"352772";1034469782;"15-097-21368";37,6362408;-99,2053985;"swd"
"352783";1034469804;"15-099-23860";37,3547839;-95,5027499;"swd"
"352784";1034469806;"15-099-23861";37,308934;-95,4835836;"swd"
"352826";1034469890;"15-099-23903";37,154379;-95,3921168;"swd"
"352842";1034469922;"15-113-21174";38,58344;-97,69868;"swd"
"352846";1034469930;"15-115-20767";38,1829794;-96,9604744;"swd"
"352998";1034470236;"15-121-01432";38,6064737;-94,8102408;"swd"
"353064";1034470368;"15-127-00021";38,71639;-96,37036;"swd"
"353065";1034470370;"15-127-00183";38,7234;-96,36567;"swd"
"353069";1034470380;"15-129-21654";37,1975476;-101,5574581;"swd"
"353075";1034470392;"15-133-26570";37,5200626;-95,3254465;"swd"
"353085";1034470412;"15-133-26580";37,4524448;-95,3239897;"swd"
"353103";1034470448;"15-135-20191";38,3290923;-99,6334809;"swd"
"353130";1034470506;"15-155-00420";38,15012;-98,17684;"swd"
"353141";1034470536;"15-159-05193";38,2641239;-98,1382072;"swd"
"353151";1034470558;"15-159-19183";38,35215;-98,37302;"swd"
"353152";1034470560;"15-159-20965";38,41669;-98,00061;"swd"
"353169";1034470600;"15-163-21262";39,21143;-99,51117;"swd"
"353170";1034470602;"15-163-22297";39,3443929;-99,2494169;"swd"
"353172";1034470606;"15-163-22877";39,1861695;-99,4993022;"swd"
"353173";1034470608;"15-163-23481";39,1345014;-99,5086583;"swd"
"353189";1034470644;"15-167-19194";38,854322;-98,9910849;"swd"
"353191";1034470648;"15-167-19195";38,8044765;-98,9483915;"swd"
"353204";1034470678;"15-169-00603";38,62548;-97,67857;"swd"
"353214";1034470698;"15-173-20833";37,8079154;-97,1647202;"swd"
"353245";1034470760;"15-185-11782";38,21246;-98,66177;"swd"
"353257";1034470786;"15-189-00027";37,3238652;-101,1106353;"swd"
"353261";1034470796;"15-191-01006";37,15252;-97,22034;"swd"
"353265";1034470816;"15-191-20154";37,2655518;-97,6985937;"swd"
"353268";1034470822;"15-191-21580";37,05835;-97,21879;"swd"
"353270";1034470826;"15-191-22341";37,2398238;-97,7078035;"swd"
"353272";1034470830;"15-191-22441";37,3328294;-97,6216466;"swd"
"353275";1034470842;"15-195-00365";39,0598739;-99,6125162;"swd"
"353277";1034470846;"15-195-00967";39,1249401;-99,6232368;"swd"
"353278";1034470848;"15-195-01073";38,7879631;-99,613494;"swd"
"353279";1034470850;"15-195-01128";38,9929868;-99,6575027;"swd"
"353280";1034470852;"15-195-01219";39,117923;-99,8822528;"swd"
"353281";1034470854;"15-195-01346";39,1275154;-99,6344495;"swd"
"353283";1034470858;"15-195-01394";38,9715781;-99,7228188;"swd"
"353284";1034470860;"15-195-01429";38,9781634;-99,6252566;"swd"
"353285";1034470862;"15-195-01434";38,9709484;-99,6288744;"swd"
"353288";1034470870;"15-195-20071";38,785017;-99,6312852;"swd"
"353305";1034470904;"15-195-30119";38,832655;-99,6721612;"swd"
"353346";1034470986;"15-205-26435";37,5599767;-95,9157402;"swd"
"353358";1034471010;"15-205-26447";37,4502369;-95,6953392;"swd"
"353409";1034471112;"15-207-27001";37,7547154;-95,542389;"swd"
"353416";1034471139;"15-077-21090";37,24438;-98,246252;"swd"
"353418";1034471328;"15-127-00195";38,720143;-96,370253;"swd"
"353426";1034471460;"15-155-01486";38,070224;-97,7234754;"swd"
"353460";1034471557;"15-173-00981";37,5235468;-97,3636563;"inj"
"353465";1034471571;"15-015-01028";37,7935533;-96,9236127;"swd"
"353473";1034471807;"15-015-30083";37,76363;-96,92216;"swd"
"353483";1034472188;"15-167-04267";38,7067585;-98,5514786;"swd"
"353487";1034472245;"15-159-21423";38,3349298;-98,3318734;"swd"
"353488";1034472263;"15-159-72545";38,3204354;-98,3640598;"swd"
"353503";1034476699;"15-009-14177";38,6514373;-98,7876457;"swd"
"353508";1034511840;"15-015-90735";37,7683577;-96,635918;"swd"
"353509";1034511843;"15-015-90770";37,7619984;-96,648435;"swd"
"353510";1034511844;"15-015-90807";37,761092;-96,6449959;"swd"
"353528";1034568241;"15-009-75027";38,4087963;-98,975716;"swd"
"353544";1034569458;"15-193-20351";39,1416374;-100,7475239;"swd"
"353575";1034570838;"15-001-29399";37,9788821;-95,3459053;"swd"
"353657";1034571004;"15-009-21260";38,6758179;-98,5309489;"swd"
"353658";1034571006;"15-009-23186";38,6098065;-98,7996766;"swd"
"353679";1034571048;"15-015-19135";38,05636;-97,01779;"swd"
"353680";1034571050;"15-015-21859";37,64793;-96,62782;"swd"
"353706";1034571104;"15-027-20038";39,27844;-96,96875;"swd"
"353742";1034571194;"15-035-24166";37,12613;-96,5284;"swd"
"353792";1034571298;"15-051-00716";38,8413081;-99,1869896;"swd"
"353793";1034571300;"15-051-03817";38,7701535;-99,3618854;"swd"
"353797";1034571308;"15-051-20463";38,8494765;-99,2063128;"swd"
"353808";1034571332;"15-051-25515";39,0773328;-99,2678132;"swd"
"353817";1034571354;"15-053-20064";38,64233;-98,41454;"swd"
"353828";1034571376;"15-059-19672";38,6140812;-95,123419;"swd"
"353908";1034571538;"15-065-01142";39,3283336;-99,9741326;"swd"
"353909";1034571540;"15-065-01511";39,2208318;-99,6364284;"swd"
"353940";1034571608;"15-083-01006";38,0634602;-99,9547696;"swd"
"353953";1034571638;"15-095-21297";37,59813;-97,96129;"swd"
"353954";1034571640;"15-095-22032";37,58732;-98,17792;"swd"
"353960";1034571652;"15-099-22073";37,0458821;-95,5144843;"swd"
"354007";1034571748;"15-113-19236";38,40673;-97,4606;"swd"
"354009";1034571752;"15-113-20452";38,42664;-97,48063;"swd"
"354010";1034571754;"15-113-30033";38,3597598;-97,5244682;"swd"
"354176";1034572090;"15-125-22311";37,0288692;-95,5245935;"swd"
"354239";1034572224;"15-135-19029";38,5250725;-100,2172183;"swd"
"354251";1034572248;"15-145-20364";38,19237;-99,23054;"swd"
"354260";1034572270;"15-159-04346";38,2514078;-97,9646024;"swd"
"354305";1034572850;"15-207-19716";38,0115444;-95,8277249;"swd"
"354331";1034572906;"15-207-19751";38,0126029;-95,8876781;"swd"
"354409";1034573090;"15-207-19847";38,0347466;-95,6836408;"swd"
"354476";1034573260;"15-015-21236";37,67409;-96,99866;"swd"
"354501";1034647533;"15-015-20223";37,6611563;-96,8706696;"swd"
"354504";1034647554;"15-083-00180";38,063411;-99,9547285;"swd"
"354507";1034741149;"15-015-22663";37,71928;-96,80394;"swd"
"354515";1034776206;"15-015-90957";37,6920639;-96,8047177;"swd"
"354567";1034869567;"15-009-01044";38,3183045;-99,021653;"swd"
"354601";1034869639;"15-015-22604";37,77907;-96,89666;"swd"
"354603";1034869645;"15-017-00012";38,4853398;-96,7180684;"swd"
"354608";1034869655;"15-019-20145";37,093629;-95,9655138;"swd"
"354609";1034869657;"15-019-21240";37,2347629;-96,316234;"swd"
"354625";1034869689;"15-019-26738";37,1373335;-96,2609333;"swd"
"354627";1034869693;"15-023-20682";39,6612545;-102,0146262;"swd"
"354639";1034869717;"15-031-19051";38,0409088;-95,9393025;"swd"
"354647";1034869743;"15-035-19262";37,25756;-96,83737;"swd"
"354648";1034869745;"15-035-20074";37,08005;-96,6945;"swd"
"354650";1034869753;"15-035-22945";37,28505;-96,9403;"swd"
"354668";1034869796;"15-041-20082";38,62108;-96,98447;"swd"
"354679";1034869820;"15-051-02232";39,0801409;-99,2584049;"swd"
"354762";1034869994;"15-071-20757";38,4675824;-101,680161;"swd"
"354788";1034870046;"15-081-20902";37,6893844;-100,7569006;"swd"
"354820";1034870114;"15-099-23953";37,3029534;-95,5185388;"swd"
"354850";1034870174;"15-101-00076";38,6053968;-100,3058581;"swd"
"354864";1034870202;"15-113-01555";38,38863;-97,50602;"swd"
"354869";1034870212;"15-113-21303";38,54548;-97,41506;"swd"
"354871";1034870220;"15-115-20588";38,17199;-97,14502;"swd"
"354939";1034870356;"15-125-24409";37,187419;-95,6062318;"swd"
"355003";1034870484;"15-125-31113";37,3636406;-95,8551716;"swd"
"355004";1034870488;"15-127-00179";38,72;-96,37953;"swd"
"355035";1034870550;"15-145-20269";38,307464;-99,5587353;"swd"
"355045";1034870576;"15-155-21485";38,0634902;-98,4167101;"swd"
"355048";1034870582;"15-159-00397";38,37599;-98,22137;"swd"
"355051";1034870588;"15-159-21200";38,40669;-98,3093;"swd"
"355052";1034870590;"15-159-22019";38,2455447;-98,0655012;"swd"
"355058";1034870602;"15-163-00271";39,3257383;-99,2191733;"swd"
"355061";1034870608;"15-163-02242";39,2698608;-99,424412;"swd"
"355062";1034870610;"15-163-03351";39,3007894;-99,3616277;"swd"
"355071";1034870630;"15-165-20691";38,6807705;-99,2708655;"swd"
"355073";1034870634;"15-165-20911";38,661035;-99,4986894;"swd"
"355090";1034870670;"15-167-23359";38,6985777;-98,8806849;"swd"
"355122";1034870736;"15-173-01037";37,4890197;-97,4246301;"swd"
"355130";1034870754;"15-175-21820";37,13224;-100,84535;"swd"
"355152";1034870798;"15-185-22252";37,8832038;-98,5828472;"swd"
"355210";1034870930;"15-205-26591";37,4440918;-95,7781183;"swd"
"355264";1034871038;"15-205-26645";37,4209455;-95,73014;"swd"
"355374";1034871270;"15-207-01072";37,9637027;-95,9204711;"swd"
"355394";1034871310;"15-207-01093";37,9677257;-95,711693;"inj"
"355694";1034873120;"15-165-21002";38,6610457;-99,4894585;"swd"
"355699";1034873484;"15-015-90863";37,6881267;-96,6413207;"swd"
"355708";1034874147;"15-073-91331";37,6504708;-96,4856236;"swd"
"355710";1034874601;"15-015-21450";37,63946;-96,97627;"swd"
"355716";1034876514;"15-015-30116";37,6121397;-97,0103264;"swd"
"355719";1034877000;"15-015-90710";37,5986236;-97,031685;"swd"
"355720";1034877001;"15-015-90859";37,602221;-97,0297589;"swd"
"355724";1034877314;"15-173-20771";37,8891;-97,19238;"swd"
"355728";1034878123;"15-015-30105";37,5948311;-96,9680838;"swd"
"355729";1034878137;"15-055-20009";37,85979;-101,10104;"swd"
"355733";1034878214;"15-015-00034";37,612493;-96,8628671;"swd"
"355763";1034966112;"15-073-00593";37,6948238;-96,4693296;"swd"
"355765";1034966272;"15-073-91231";37,6421737;-96,4992552;"swd"
"355768";1034966313;"15-015-01019";37,5970862;-96,5284906;"swd"
"355775";1034966353;"15-015-30253";37,4757811;-97,0254762;"swd"
"355779";1034966414;"15-015-00365";37,5549721;-96,9294673;"swd"
"355782";1034966452;"15-015-01040";37,51078;-96,82648;"inj"
"355784";1034966473;"15-015-90972";37,4869804;-96,8347551;"swd"
"355801";1034966658;"15-015-20435";37,5319113;-96,8107088;"swd"
"355804";1034966674;"15-015-22024";37,5071806;-96,7664985;"swd"
"355806";1034966676;"15-015-00148";37,4841599;-96,7985847;"swd"
"355807";1034966852;"15-015-91017";37,4791265;-96,5377824;"swd"
"355811";1034967160;"15-051-01675";39,1130777;-99,2565871;"swd"
"355822";1034967216;"15-167-70605";39,0224761;-99,0119935;"swd"
"355837";1034967442;"15-073-91261";37,6353914;-96,2182373;"swd"
"355839";1034967449;"15-073-91239";38,0138785;-96,3040413;"swd"
"355841";1034967455;"15-073-91282";37,7809694;-96,3693333;"swd"
"355842";1034967456;"15-073-91345";38,0138408;-96,4037294;"swd"
"355843";1034967457;"15-073-90556";37,8324203;-96,278244;"swd"
"355845";1034967462;"15-073-70356";38,1170788;-96,0495263;"swd"
"355854";1034967503;"15-073-91173";37,8105304;-96,3042004;"swd"
"355859";1034967513;"15-073-70044";37,8472825;-96,4631268;"swd"
"355866";1034967529;"15-073-91174";38,1383486;-96,1689064;"swd"
"356061";1034968321;"15-009-14585";38,3173479;-98,555714;"swd"
"356065";1034968329;"15-009-19095";38,5077269;-98,8402734;"swd"
"356067";1034968333;"15-009-22729";38,2854862;-98,6924868;"swd"
"356068";1034968335;"15-009-24796";38,2891755;-98,8862977;"swd"
"356081";1034968361;"15-009-30677";38,2637774;-98,6393305;"swd"
"356096";1034968395;"15-019-19320";37,0611722;-96,1806752;"inj"
"356114";1034968431;"15-031-19052";38,2442495;-95,9317049;"swd"
"356121";1034968445;"15-031-22228";38,3624739;-95,6434787;"swd"
"356123";1034968451;"15-035-00067";37,2536;-97,11281;"swd"
"356132";1034968475;"15-035-22571";37,1629558;-96,6131037;"swd"
"356181";1034968577;"15-051-03519";39,0566288;-99,3920336;"swd"
"356315";1034968853;"15-065-20446";39,3895379;-99,7130637;"swd"
"356327";1034968877;"15-071-20850";38,40873;-101,71394;"swd"
"356347";1034968919;"15-073-19500";37,8729152;-96,4427138;"swd"
"356372";1034968997;"15-087-20088";39,2070066;-95,24278;"swd"
"356419";1034969093;"15-097-20089";37,45216;-99,41275;"swd"
"356465";1034969189;"15-113-01642";38,37425;-97,91673;"swd"
"356474";1034969207;"15-113-04518";38,22179;-97,44569;"swd"
"356477";1034969213;"15-113-19237";38,25819;-97,6516;"swd"
"356483";1034969225;"15-115-01004";38,11686;-97,05271;"swd"
"356484";1034969229;"15-115-19110";38,2282193;-97,1417319;"swd"
"356485";1034969231;"15-115-19115";38,233374;-97,125483;"swd"
"356486";1034969233;"15-115-21159";38,17943;-96,96642;"swd"
"356591";1034969444;"15-121-01708";38,4116001;-94,710359;"swd"
"356653";1034969570;"15-125-01270";37,0441245;-95,854929;"swd"
"356663";1034969592;"15-125-30872";37,0267072;-95,5341612;"swd"
"356692";1034969656;"15-127-00190";38,73257;-96,36357;"swd"
"356736";1034969744;"15-137-20203";39,6809428;-99,7887515;"swd"
"356739";1034969750;"15-145-21543";38,0386348;-99,0779667;"swd"
"356746";1034969764;"15-151-30116";37,7463216;-98,5022791;"swd"
"356757";1034969786;"15-163-02685";39,248157;-99,3293173;"swd"
"356771";1034969820;"15-167-06307";39,0719872;-99,0066289;"swd"
"356787";1034969852;"15-169-19017";38,76346;-97,58673;"swd"
"356788";1034969856;"15-171-20637";38,4105283;-100,7505238;"swd"
"356789";1034969860;"15-173-01026";37,8014346;-97,3812157;"swd"
"356791";1034969902;"15-173-20713";37,7996023;-97,3795467;"swd"
"356813";1034969946;"15-185-19083";37,9409233;-98,904494;"swd"
"356814";1034969948;"15-185-19084";38,2131167;-98,7535047;"swd"
"356827";1034969976;"15-195-00037";39,0968399;-99,6115794;"swd"
"356828";1034969980;"15-195-00082";38,9293971;-99,604891;"swd"
"356829";1034969988;"15-195-00990";38,932155;-99,609667;"swd"
"356830";1034969990;"15-195-20093";39,0457338;-99,6587877;"swd"
"356832";1034969996;"15-195-20487";38,986573;-99,6028518;"swd"
"356833";1034969998;"15-195-20651";39,0987706;-99,8080505;"swd"
"356835";1034970002;"15-195-20860";38,9912;-99,6482143;"swd"
"356836";1034970004;"15-195-20876";39,0980724;-99,9914641;"swd"
"356837";1034970006;"15-195-20986";39,0513487;-99,7423692;"swd"
"356838";1034970008;"15-195-21105";39,0107894;-99,6250365;"swd"
"356840";1034970012;"15-195-21265";39,0590188;-99,768814;"swd"
"356849";1034970030;"15-195-30120";38,9945099;-99,7938716;"swd"
"356850";1034970032;"15-195-30145";38,8023899;-99,6389377;"swd"
"356898";1034970130;"15-205-26746";37,6134915;-95,6151881;"swd"
"356899";1034970132;"15-205-26747";37,5881634;-95,6500572;"swd"
