"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"14370";1043017867;"15-019-22215";37,1858312;-96,074641;"swd"
"14280";1042906235;"15-019-22247";37,1586526;-96,1180258;"swd"
"6804";1025770240;"15-019-22255";37,1112987;-95,9648882;"swd"
"6805";1025770532;"15-019-22407";37,0080737;-96,13813;"swd"
"12580";1037652251;"15-019-22463";37,127367;-95,983233;"swd"
"6806";1025770758;"15-019-22522";37,0361879;-96,1095413;"swd"
"14855";1043973922;"15-019-22523";37,1655758;-96,1083296;"swd"
"6808";1025770800;"15-019-22543";37,0119558;-96,3828885;"swd"
"14995";1044038931;"15-019-22556";37,1556297;-96,040165;"swd"
"8820";1031518096;"15-019-22572";37,0040854;-96,153722;"swd"
"9342";1032690670;"15-019-22578";37,2790751;-96,0719335;"swd"
"6635";1024491601;"15-019-22682";37,1586526;-96,3451228;"swd"
"1828";1002895896;"15-019-22754";37,275292;-96,3114195;"swd"
"6811";1025771192;"15-019-22760";37,0286505;-96,3110927;"swd"
"16125";1044753892;"15-019-22797";37,0146984;-96,1831342;"swd"
"7963";1029099019;"15-019-23009";37,1150265;-96,0806168;"swd"
"8766";1031511941;"15-019-23081";37,074639;-96,0988375;"swd"
"1829";1002895923;"15-019-23089";37,1615974;-96,0372832;"swd"
"12807";1038100587;"15-019-23097";37,0199358;-96,1793591;"swd"
"6814";1025771882;"15-019-23125";37,1102774;-96,0082617;"swd"
"8438";1030667076;"15-019-23131";37,2635642;-96,3529306;"swd"
"8821";1031518100;"15-019-23208";37,1082448;-96,2984776;"swd"
"6815";1025772068;"15-019-23234";37,1126736;-96,1801008;"swd"
"1830";1002895958;"15-019-23258";37,119461;-96,2083487;"swd"
"7967";1029099086;"15-019-23270";37,1383358;-96,1194782;"swd"
"7971";1029099102;"15-019-23279";37,2777687;-96,2821746;"swd"
"6816";1025772152;"15-019-23284";37,1051307;-96,2411594;"swd"
"17353";1046070907;"15-019-23334";37,084202;-96,0987204;"swd"
"12498";1037352827;"15-019-23335";37,0842814;-96,0989022;"swd"
"9848";1033931044;"15-019-23382";37,1819496;-95,9645142;"swd"
"7944";1029096596;"15-019-23428";37,2320208;-96,2489292;"swd"
"6820";1025772646;"15-019-23580";37,165424;-96,2443275;"swd"
"6821";1025772887;"15-019-23756";37,2655805;-96,026907;"swd"
"6822";1025772982;"15-019-23819";37,1157585;-96,0833473;"swd"
"6848";1025808010;"15-019-23884";37,1249954;-95,9754935;"swd"
"6849";1025808106;"15-019-23942";37,1509066;-96,0192749;"swd"
"6850";1025808162;"15-019-23972";37,0959629;-96,5206203;"swd"
"1831";1002896148;"15-019-24014";36,9996109;-96,4163295;"swd"
"1832";1002896152;"15-019-24040";37,1155036;-96,080281;"swd"
"12803";1038100210;"15-019-24046";37,0185886;-96,1612628;"swd"
"6851";1025808314;"15-019-24061";37,2473573;-96,2577941;"swd"
"6666";1025685952;"15-019-24083";37,1175387;-96,3796847;"swd"
"6852";1025808360;"15-019-24085";37,1209967;-95,985603;"swd"
"1834";1002896173;"15-019-24102";37,0897443;-96,0927806;"swd"
"6853";1025808414;"15-019-24117";37,1464098;-96,2356027;"swd"
"6854";1025808470;"15-019-24149";37,098278;-96,1081505;"swd"
"1835";1002896199;"15-019-24154";37,1837761;-96,5060156;"swd"
"6855";1025808596;"15-019-24241";37,0311704;-96,2785006;"swd"
"6856";1025808632;"15-019-24262";37,0016924;-96,0845279;"swd"
"8436";1030667066;"15-019-24306";37,0045575;-96,1292467;"swd"
"6858";1025808798;"15-019-24373";37,1524958;-96,0189089;"swd"
"6859";1025808932;"15-019-24469";37,0969353;-96,1129133;"swd"
"8685";1031420531;"15-019-24517";37,1557499;-96,3545984;"swd"
"7537";1028051532;"15-019-24570";37,0927379;-96,0326058;"swd"
"3066";1005424388;"15-019-24585";37,1048647;-96,2714537;"swd"
"6035";1006790594;"15-019-24627";37,0185167;-96,0939432;"swd"
"6860";1025809246;"15-019-24689";37,0271387;-96,3274302;"swd"
"6861";1025809260;"15-019-24699";37,0921287;-96,3245947;"swd"
"1836";1002896340;"15-019-24759";37,2614752;-96,3403841;"swd"
"8822";1031518116;"15-019-24863";37,044979;-96,3157444;"swd"
"6862";1025809492;"15-019-24883";37,0288197;-96,3111569;"swd"
"12492";1037351616;"15-019-24942";37,1275832;-96,1164878;"swd"
"6863";1025809812;"15-019-25119";37,2410626;-96,4320238;"swd"
"6864";1025809816;"15-019-25122";37,0467668;-96,3463426;"swd"
"6865";1025809832;"15-019-25131";37,033785;-96,0962607;"swd"
"6866";1025809850;"15-019-25146";37,1278223;-96,1567304;"swd"
"7968";1029099090;"15-019-25157";37,1025095;-96,3345419;"swd"
"6867";1025809866;"15-019-25158";37,0387189;-96,3086173;"swd"
"15372";1044131353;"15-019-25171";37,145234;-96,1197104;"swd"
"1837";1002896547;"15-019-25300";37,0982962;-96,166554;"swd"
"1838";1002896646;"15-019-25469";37,1003824;-95,970763;"swd"
"1839";1002896664;"15-019-25541";37,0433395;-96,083718;"swd"
"8437";1030667070;"15-019-25642";37,1593878;-96,5199545;"swd"
"7969";1029099091;"15-019-25716";37,2264568;-96,0661505;"swd"
"1840";1002896767;"15-019-25754";37,0304793;-96,2842103;"swd"
"1841";1002896838;"15-019-25853";37,1136436;-96,0473899;"swd"
"7309";1027706152;"15-019-25858";37,242393;-96,4483514;"swd"
"1843";1002896852;"15-019-25881";37,2497335;-96,2872172;"swd"
"1844";1002896879;"15-019-25925";37,0615968;-96,1124748;"swd"
"1845";1002896909;"15-019-25970";37,1403266;-96,1970568;"swd"
"17129";1045582221;"15-019-26064";37,1243688;-95,9721789;"swd"
"1847";1002896991;"15-019-26082";37,0898623;-96,1011105;"swd"
"6481";1008363553;"15-019-26194";37,2536652;-96,2765242;"swd"
"13989";1042196444;"15-019-26276";37,2692978;-96,1209948;"swd"
"1848";1002897163;"15-019-26290";37,2929284;-96,2663622;"swd"
"1849";1002897253;"15-019-26445";37,1875529;-95,9673407;"swd"
"15146";1044066240;"15-019-26551";37,1168233;-96,1309589;"swd"
"7505";1028007900;"15-019-26584";37,2323013;-95,9845675;"swd"
"7506";1028007906;"15-019-26587";37,2470936;-95,9882875;"swd"
"8488";1031002362;"15-019-26629";37,2910747;-96,2737534;"swd"
"16625";1044998913;"15-019-26699";37,0485937;-96,0973766;"swd"
"9936";1033972452;"15-019-26718";37,1741446;-95,981569;"swd"
"10221";1034869689;"15-019-26738";37,1373335;-96,2609333;"swd"
"10492";1035940679;"15-019-26746";37,0372478;-96,1548893;"swd"
"10493";1035940683;"15-019-26748";37,0535731;-96,1484245;"swd"
"15496";1044154179;"15-019-26782";37,2225529;-96,2415919;"swd"
"11780";1036550074;"15-019-26792";37,101896;-96,0811311;"swd"
"11840";1036762773;"15-019-26797";37,0298178;-96,1482528;"swd"
"11857";1036806558;"15-019-26798";37,0955365;-96,0813164;"swd"
"11861";1036806738;"15-019-26799";37,1544133;-96,1897989;"swd"
"11863";1036806754;"15-019-26800";37,1190677;-96,1935686;"swd"
"12121";1037036108;"15-019-26820";37,1725594;-96,0115785;"swd"
"12490";1037351510;"15-019-26849";37,2562785;-95,9702636;"swd"
"12916";1038337695;"15-019-26924";37,2120914;-95,9833283;"swd"
"15724";1044204334;"15-019-26933";37,1209157;-96,2824;"swd"
"13124";1038833636;"15-019-26949";37,1296957;-96,2003265;"swd"
"14128";1042437203;"15-019-26995";37,2417657;-96,2683363;"swd"
"15475";1044144067;"15-019-27039";37,1364049;-96,1033105;"swd"
"14816";1043950623;"15-019-27057";37,1401359;-96,2574598;"swd"
"16067";1044643429;"15-019-27082";37,2001044;-96,4662931;"swd"
"14913";1044000201;"15-019-27083";37,259048;-96,4216241;"swd"
"15033";1044047058;"15-019-27139";37,1569944;-96,3179805;"swd"
"15110";1044060214;"15-019-27151";37,1121469;-96,046332;"swd"
"15216";1044081504;"15-019-27173";37,0941282;-96,0834955;"swd"
"15291";1044102788;"15-019-27199";37,0309514;-96,1701049;"swd"
"16013";1044626862;"15-019-27265";37,154994;-96,2558291;"swd"
"15699";1044199068;"15-019-27276";37,0988238;-96,4642816;"swd"
"15704";1044201410;"15-019-27278";37,0700387;-96,5013659;"swd"
"18535";1046818500;"15-019-27282";37,2580285;-96,382259;"swd"
"15913";1044580579;"15-019-27325";37,0867708;-96,0857332;"swd"
"16058";1044637135;"15-019-27364";37,0829235;-95,9781019;"swd"
"16447";1044916957;"15-019-27487";37,2569087;-96,291353;"swd"
"16507";1044943604;"15-019-27504";37,2589524;-96,3089587;"swd"
"16509";1044943991;"15-019-27506";37,1850635;-96,3333619;"swd"
"16606";1044994058;"15-019-27518";37,1264688;-96,1332911;"swd"
"16725";1045039713;"15-019-27523";37,1850368;-96,3290355;"swd"
"16726";1045039714;"15-019-27524";37,1828748;-96,3327616;"swd"
"16768";1045058885;"15-019-27527";37,1877456;-96,3314148;"swd"
"17013";1045143478;"15-019-27536";37,1861928;-96,3253051;"swd"
"18422";1046585089;"15-019-27611";37,1822061;-96,3452426;"swd"
"18513";1046802653;"15-019-27627";37,1571262;-96,3348219;"swd"
"1850";1002897290;"15-019-30001";37,2256265;-96,222903;"swd"
"1851";1002897332;"15-019-30091";37,0449526;-96,2976779;"swd"
"8669";1031373842;"15-019-30136";37,2220201;-96,2411977;"swd"
"15967";1044591936;"15-019-40554";37,0955246;-96,1410791;"swd"
"16070";1044643884;"15-019-40559";37,2438835;-96,2641173;"swd"
"16101";1044685895;"15-019-40566";37,265043;-96,3520003;"swd"
"16283";1044853597;"15-019-40594";37,1644453;-96,0700421;"swd"
"16370";1044890785;"15-019-40600";37,0828207;-96,2868516;"swd"
"16608";1044994061;"15-019-40622";37,0484763;-96,1726405;"swd"
"18416";1046545315;"15-019-40724";37,0681847;-96,0828887;"swd"
"1852";1002897380;"15-019-60002";37,0830284;-95,9810673;"swd"
"5966";1006782683;"15-019-70014";37,1469554;-96,1486959;"swd"
"6413";1006821600;"15-019-70023";37,0389193;-96,1106768;"swd"
"6001";1006786607;"15-019-70062";37,1198111;-96,2262733;"swd"
"6002";1006786620;"15-019-70063";37,1132934;-96,2385762;"swd"
"9011";1031709231;"15-019-70076";37,0080058;-96,2465801;"swd"
"6394";1006820289;"15-019-70111";37,2405065;-96,2641244;"swd"
"5965";1006782587;"15-019-70129";37,1288916;-96,2653368;"swd"
"5935";1006779792;"15-019-70240";37,2577421;-96,2797576;"swd"
"5936";1006779815;"15-019-70261";37,2646915;-96,3546671;"swd"
"6411";1006821539;"15-019-70291";37,2531169;-96,2765923;"swd"
"5938";1006780093;"15-019-70552";37,2697599;-96,1295911;"swd"
"5958";1006782317;"15-019-70712";37,1385848;-96,4949306;"swd"
"5959";1006782398;"15-019-70806";37,1843836;-96,2892252;"swd"
"5960";1006782399;"15-019-70807";37,1825545;-96,2892287;"swd"
"5961";1006782400;"15-019-70808";37,1825449;-96,2869865;"swd"
"5962";1006782401;"15-019-70809";37,184374;-96,2869837;"swd"
"5963";1006782478;"15-019-70883";37,1678889;-96,2734687;"swd"
"5964";1006782516;"15-019-70920";37,1561996;-96,3409288;"swd"
"5967";1006782737;"15-019-71139";37,1431471;-96,1971297;"swd"
"5968";1006782754;"15-019-71158";37,1427014;-96,1999492;"swd"
"5969";1006782845;"15-019-71247";37,128713;-96,1970898;"swd"
"5970";1006782907;"15-019-71309";37,1757615;-96,1427392;"swd"
"5971";1006782963;"15-019-71369";37,1572654;-96,1025582;"swd"
"5972";1006783014;"15-019-71424";37,1535158;-96,0934265;"swd"
"5973";1006783015;"15-019-71425";37,1463439;-96,1023914;"swd"
"5974";1006783017;"15-019-71427";37,146241;-96,0933236;"swd"
"6000";1006786363;"15-019-71683";37,1217311;-96,2789113;"swd"
"6003";1006786888;"15-019-72174";37,07089;-96,1784051;"swd"
"6004";1006787139;"15-019-72422";37,0561405;-96,145;"swd"
"6005";1006787188;"15-019-72470";37,1136802;-96,1044261;"swd"
"6007";1006787391;"15-019-72665";37,0940232;-96,1383638;"swd"
"6008";1006787410;"15-019-72685";37,0730995;-96,1289106;"swd"
"6009";1006787538;"15-019-72816";37,0772705;-96,0840755;"swd"
"6011";1006787946;"15-019-73095";37,0836423;-95,980304;"swd"
"6433";1006823021;"15-019-73206";37,0128694;-96,3794666;"swd"
"6434";1006823022;"15-019-73207";37,0130478;-96,3794673;"swd"
"6031";1006790162;"15-019-73258";37,0313545;-96,3190509;"swd"
"6032";1006790163;"15-019-73259";37,0313545;-96,3190509;"swd"
"6033";1006790220;"15-019-73311";37,0083446;-96,3055413;"swd"
"6034";1006790275;"15-019-73367";37,0379666;-96,1654449;"swd"
"6006";1006787350;"15-019-91794";37,0883257;-96,0883111;"swd"
"8660";1031373307;"15-019-91879";37,2931144;-96,2845099;"swd"
"10992";1036121836;"15-019-91945";37,0389323;-96,119887;"swd"
"11075";1036122403;"15-019-91991";37,0709053;-96,2048856;"swd"
"8870";1031522790;"15-019-92004";37,1556488;-96,1133632;"swd"
"11076";1036122412;"15-019-92103";37,2963619;-96,2664724;"swd"
"11077";1036122421;"15-019-92136";37,0986997;-96,1930979;"swd"
"6482";1008364267;"15-019-92150";37,2531169;-96,2765923;"swd"
"11078";1036122431;"15-019-92158";37,036673;-96,36755;"swd"
"11079";1036122437;"15-019-92221";37,247108;-96,3127633;"swd"
"5937";1006779823;"15-019-92304";37,2443329;-96,3253231;"swd"
"11080";1036122453;"15-019-92318";37,2511232;-96,2620926;"swd"
"11081";1036122458;"15-019-92337";37,0814855;-96,0984243;"swd"
"11082";1036122463;"15-019-92348";37,0492117;-96,1845514;"swd"
"8683";1031374709;"15-019-92352";37,2286638;-96,0525777;"swd"
"8677";1031374377;"15-019-92358";37,2552565;-96,1297687;"swd"
"9003";1031682609;"15-019-92359";37,0227606;-96,1724709;"swd"
"8961";1031632711;"15-019-92394";37,0520765;-96,179534;"swd"
"11086";1036122478;"15-019-92398";37,2587935;-96,0625547;"swd"
"9012";1031709237;"15-019-92399";37,0330985;-96,0475694;"swd"
"8960";1031632419;"15-019-92400";37,0669615;-96,1688006;"swd"
"11087";1036122479;"15-019-92404";37,0527637;-96,1796189;"swd"
"11088";1036122480;"15-019-92420";37,0121613;-96,134069;"swd"
"11089";1036122481;"15-019-92422";37,0106237;-96,0377481;"swd"
"11090";1036122486;"15-019-92433";37,1208943;-96,1943297;"swd"
"12727";1037989816;"15-023-20010";39,6714734;-101,704878;"swd"
"3423";1006030340;"15-023-20068";39,5740467;-101,444242;"swd"
"3424";1006030400;"15-023-20099";39,85341;-102,00613;"swd"
"3425";1006030742;"15-023-20293";39,8789273;-101,9339999;"swd"
"12731";1037989869;"15-023-20351";39,9322764;-101,9709081;"swd"
"15711";1044202134;"15-023-20366";39,8375476;-101,9537961;"swd"
"7031";1026595989;"15-023-20441";39,8310168;-101,9426892;"swd"
"8878";1031523043;"15-023-20588";39,7774;-101,88809;"swd"
"10222";1034869693;"15-023-20682";39,6612545;-102,0146262;"swd"
"11741";1036446861;"15-023-20802";39,751647;-101,933347;"swd"
"13041";1038695494;"15-023-21140";39,7550025;-102,048003;"swd"
"13119";1038773143;"15-023-21174";39,8137248;-101,5965579;"swd"
"14449";1043231110;"15-023-21235";39,813806;-102,0039734;"swd"
"14334";1042915796;"15-023-21273";39,7373658;-101,957239;"swd"
"15351";1044128786;"15-023-21352";39,5689019;-101,7276072;"swd"
"16277";1044849440;"15-023-21396";39,9792413;-101,4876851;"swd"
"17503";1046087968;"15-023-21454";39,8884082;-101,9659335;"swd"
"16301";1044862360;"15-025-10017";37,0267132;-99,6067593;"swd"
"7198";1027572993;"15-025-10034";37,2127138;-99,7905018;"swd"
"7199";1027576661;"15-025-10047";37,2161288;-99,771382;"swd"
"10393";1035118497;"15-025-10078";37,03294;-99,6518086;"swd"
"12772";1037996457;"15-025-19000";37,42662;-99,86774;"swd"
"7551";1028092902;"15-025-20083";37,4351218;-99,5963181;"swd"
"16609";1044994064;"15-025-20101";37,37185;-99,6408271;"swd"
"16775";1045060464;"15-025-20184";37,0500937;-99,6181795;"swd"
"13598";1040858012;"15-025-20348";37,3529346;-99,6419453;"swd"
"3428";1006031725;"15-025-20451";37,259279;-99,6372559;"swd"
"14098";1042328794;"15-025-20482";37,0731093;-99,6080564;"swd"
"3430";1006031899;"15-025-20551";37,0603155;-99,5856493;"swd"
"227";1001203396;"15-025-20690";37,3332451;-99,6355791;"swd"
"228";1001203416;"15-025-20710";37,3297004;-99,6357154;"swd"
"229";1001203442;"15-025-20736";37,330988;-99,6377991;"swd"
"9224";1032491054;"15-025-20751";37,289985;-99,8775694;"swd"
"230";1001203458;"15-025-20752";37,3351392;-99,6359501;"swd"
"231";1001203482;"15-025-20776";37,3259244;-99,6357916;"swd"
"3431";1006032401;"15-025-20822";37,4357571;-99,6997511;"swd"
"16127";1044754885;"15-025-21119";37,4109664;-99,6898734;"swd"
"7555";1028094842;"15-025-21248";37,2392019;-100,0036453;"swd"
"9300";1032644238;"15-025-21290";37,2780826;-99,6991611;"swd"
"12604";1037782347;"15-025-21377";37,3766565;-99,7158136;"swd"
"13044";1038696166;"15-025-21394";37,4172633;-99,8693401;"swd"
"12577";1037652219;"15-025-21444";37,357495;-99,6864949;"swd"
"15797";1044237450;"15-025-21462";37,4078663;-99,8689603;"swd"
"14261";1042766633;"15-025-21514";37,1669626;-100,0738929;"swd"
"16189";1044774946;"15-025-21543";37,2615047;-99,576075;"swd"
"15644";1044184434;"15-025-21549";37,239483;-99,7420835;"swd"
"14685";1043689692;"15-025-30086";37,2091328;-99,7765904;"swd"
"1856";1002897900;"15-025-30089";37,1255969;-99,5814577;"swd"
"7323";1027706441;"15-025-90088";37,2039617;-99,9128671;"swd"
"1857";1002897956;"15-027-19014";39,2990279;-96,9735082;"swd"
"1858";1002897966;"15-027-20007";39,1619716;-97,0727552;"swd"
"9457";1033438720;"15-027-20021";39,2791619;-96,9623171;"swd"
"12523";1037553249;"15-027-20031";39,29895;-96,96863;"swd"
"10143";1034571104;"15-027-20038";39,27844;-96,96875;"swd"
"8023";1029100560;"15-031-19039";38,1726414;-95,9484546;"swd"
"10223";1034869717;"15-031-19051";38,0409088;-95,9393025;"swd"
"10307";1034968431;"15-031-19052";38,2442495;-95,9317049;"swd"
"10495";1035940729;"15-031-19054";38,0835613;-95,6496368;"swd"
"14103";1042328810;"15-031-19158";38,0503648;-95,8290092;"swd"
"14101";1042328803;"15-031-19160";38,0654292;-95,8170213;"swd"
"14144";1042537223;"15-031-19162";38,0825553;-95,6220355;"swd"
"14141";1042536301;"15-031-19164";38,062778;-95,9542305;"swd"
"14170";1042541169;"15-031-19165";38,0421017;-95,5958864;"swd"
"15445";1044140800;"15-031-19220";38,0712207;-95,7012854;"swd"
"15446";1044140801;"15-031-19222";38,123254;-95,6956966;"swd"
"16866";1045093300;"15-031-19318";38,0608867;-95,8202284;"swd"
"16864";1045093294;"15-031-19320";38,2366267;-95,9390345;"swd"
"16871";1045093726;"15-031-19324";38,0586223;-95,9554713;"swd"
"16872";1045093728;"15-031-19325";38,0685912;-95,7111592;"swd"
"16875";1045097420;"15-031-19331";38,0482279;-95,9462148;"swd"
"6868";1025810446;"15-031-20047";38,0528073;-95,7006752;"swd"
"1859";1002898076;"15-031-20086";38,0502558;-95,9577065;"swd"
"1860";1002898114;"15-031-20172";38,1154368;-95,9507895;"swd"
"7931";1028712161;"15-031-20186";38,1137224;-95,9554039;"swd"
"1861";1002898132;"15-031-20189";38,1082532;-95,9583748;"swd"
"1862";1002898133;"15-031-20190";38,2386698;-95,8510127;"swd"
"1863";1002898145;"15-031-20201";38,2349195;-95,8807898;"swd"
"1864";1002898159;"15-031-20216";38,2368544;-95,8326899;"swd"
"16868";1045093303;"15-031-20237";38,1594719;-95,6323073;"swd"
"14133";1042535591;"15-031-20262";38,2434494;-95,8405916;"swd"
"1867";1002898204;"15-031-20266";38,2292527;-95,8350658;"swd"
"1868";1002898235;"15-031-20298";38,2859921;-95,8191382;"swd"
"12076";1037032957;"15-031-20341";38,1835083;-95,9481194;"swd"
"1870";1002898295;"15-031-20362";38,282187;-95,8166512;"swd"
"1871";1002898360;"15-031-20446";38,164236;-95,9550336;"swd"
"16869";1045093304;"15-031-20464";38,2078183;-95,8580836;"swd"
"14043";1042322160;"15-031-20474";38,0421303;-95,8359332;"swd"
"1874";1002898407;"15-031-20493";38,2422874;-95,8532827;"swd"
"1875";1002898411;"15-031-20498";38,2353576;-95,8290491;"swd"
"1876";1002898466;"15-031-20573";38,0599806;-95,7770434;"swd"
"1877";1002898503;"15-031-20626";38,3330552;-95,8933218;"swd"
"12239";1037236159;"15-031-20700";38,0819281;-95,733282;"swd"
"6870";1025811670;"15-031-20725";38,0461493;-95,6092731;"swd"
"1878";1002898566;"15-031-20737";38,0626503;-95,9508274;"swd"
"14100";1042328801;"15-031-20755";38,0797595;-95,648705;"swd"
"13143";1038843431;"15-031-20757";38,0422011;-95,9564299;"swd"
"7541";1028090132;"15-031-20763";38,0454915;-95,6089599;"swd"
"18502";1046799906;"15-031-20768";38,0542973;-95,6219903;"swd"
"6872";1025811802;"15-031-20797";38,0610317;-95,8112111;"swd"
"6873";1025811862;"15-031-20829";38,0427641;-95,9571599;"swd"
"8271";1030455641;"15-031-20835";38,2363845;-95,8354368;"swd"
"1880";1002898607;"15-031-20864";38,0394516;-95,6182285;"swd"
"6875";1025811972;"15-031-20886";38,0861418;-95,6249075;"swd"
"11679";1036442570;"15-031-20887";38,0982033;-95,5519002;"swd"
"10394";1035118513;"15-031-20949";38,1195713;-95,6494046;"swd"
"6878";1025812592;"15-031-21207";38,0686875;-95,7109851;"swd"
"16778";1045060623;"15-031-21221";38,0752309;-95,7029644;"swd"
"6880";1025812632;"15-031-21232";38,0834333;-95,6445794;"swd"
"12909";1038337185;"15-031-21237";38,0608048;-95,8117025;"swd"
"6881";1025812650;"15-031-21242";38,0459748;-95,618824;"swd"
"12399";1037336850;"15-031-21375";38,0667222;-95,811471;"swd"
"6882";1025812930;"15-031-21424";38,0640136;-95,7200039;"swd"
"6883";1025812972;"15-031-21453";38,0427;-95,94193;"swd"
"6884";1025812992;"15-031-21469";38,1654951;-95,6290142;"swd"
"6885";1025813010;"15-031-21487";38,0889028;-95,6102897;"swd"
"7622";1028139944;"15-031-21508";38,0751808;-95,6089937;"swd"
"16870";1045093305;"15-031-21566";38,3303863;-95,8950099;"swd"
